Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9854968,2019-07-29 13:33:13,2019-07-29 13:32:01,57792,34194944,57792,591,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9854968/SRR9854968.1,SRX6608984,16s_soil_OT3,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP216710,PRJNA556441,,556441,SRS5173227,SAMN12354609,simple,410658,soil metagenome,Chiloe Soil 16S,,,,,,,no,,,,,UNIVERSIDAD DE SANTIAGO DE CHILE,SRA928271,,public,7E98845DB6E8367E92C4FAC6FEDE1E85,C766EAA5B3F6EF745CCE4341CCF688A2
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10033063,2019-08-29 04:14:15,2019-08-29 00:15:35,23502,14025066,23502,596,8,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/009797/SRR10033063,SRX6768384,Diseased skin2,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP219566,PRJNA562087,,562087,SRS5316246,SAMN12634208,simple,1338477,skin metagenome,DS2,,,,,,,no,,,,,SHAHJALAL UNIVERSITY OF SCIENCE AND TECHNOLOGY,SRA949110,,public,5D6E0C94A7AC4EF091F2C7DA0AA60F22,43B67DE314920820F6C62225EBD01E60
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9901837,2019-08-06 16:49:09,2019-08-06 15:38:16,1710,858420,0,502,0,,https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/009669/SRR9901837,SRX6653658,Disroot1,AMPLICON,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216824,PRJNA553505,,553505,SRS5214910,SAMN12236693,simple,1297885,plant metagenome,Root Endophyte,,,,,,,no,,,,,UNIVERSITY OF NEW HAMPSHIRE,SRA933608,,public,CD0E00D99F16B5D46CA18C7196BB3CB7,8CB8B55CF2927F6D13B45639290CD5F3
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10083479,2019-09-30 00:28:21,2019-09-08 13:30:48,9461,4729939,9461,499,2,,https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/009847/SRR10083479,SRX6816494,Holcosus_5,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP220937,PRJNA564442,,564442,SRS5365750,SAMN12713531,simple,749906,gut metagenome,Holcosus_5,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA958190,,public,A9D8B902C9CAEFD6E31B606DA1A3668E,03DDC81C415279075C7AD9C0DECD7E79
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9293140,2020-03-26 16:38:53,2019-06-13 15:26:49,58029,29130558,58029,502,17,,https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/009075/SRR9293140,SRX6062871,CM.285_16S,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP201343,PRJNA547591,,547591,SRS4964107,SAMN11977504,simple,408170,human gut metagenome,CM.285_16S,,,,,,,no,,,,,UNIVERSITY OF PENNSYLVANIA,SRA898825,,public,E7860D9069B8C0FDE577EFB08DB8E627,142ACB916921ADFCD2512BABCAEEC477
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR12396714,2020-08-05 20:15:16,2020-08-05 20:12:24,7308538,2207178476,7308538,302,722,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/012106/SRR12396714,SRX8894942,GSPOH,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP276189,PRJNA616757,,616757,SRS7153946,SAMN14502424,simple,749907,sediment metagenome,Gp0455165,,,,,,,no,,,,,JGI,SRA1108943,,public,7A1D506D2367E95CB94FA9DD6CF735DD,D5129EC536B712FAE73878E4D589390A
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9667640,2019-07-10 13:08:18,2019-07-10 12:51:14,166656,99466300,166656,596,57,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9667640/SRR9667640.1,SRX6428242,E1806075,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP214103,PRJNA552855,,552855,SRS5083510,SAMN12219751,simple,208526,Gallus gallus gallus,GIT sample,,,,,not applicable,,no,,,,,OHIO STATE UNIVERSITY,SRA919383,,public,B9F07B748B4D0F5798B4FBAA200480DD,FFCEB7645EB32C015EE56D9A169C56A9
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9888526,2019-08-02 11:08:26,2019-08-02 11:05:24,19826,9952652,0,502,4,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/009656/SRR9888526,SRX6640936,leavesdisinfected2,AMPLICON,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216824,PRJNA553505,,553505,SRS5197994,SAMN12236661,simple,1297885,plant metagenome,Leave Endophyte,,,,,,,no,,,,,UNIVERSITY OF NEW HAMPSHIRE,SRA931313,,public,F89438F455640828AADE1B1E6FB21272,101AD37A8E1FB0131C9B3F8A9FB4BFF4
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9329823,2019-06-20 07:49:13,2019-06-20 07:00:23,158587,95469374,158587,602,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR9329823/SRR9329823.1,SRX6096602,S3_2F,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP201937,PRJNA549459,,549459,SRS4997238,SAMN12086596,simple,939928,rhizosphere metagenome,S3_2F,,,,,,,no,,,,,UNIVERSIDAD DE LA FRONTERA,SRA901254,,public,6903E6AB19CC6C99A83B83D4A01402E4,5FD1F5F33D45EC4F465A7741E82AAA56
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10083985,2019-09-09 15:33:24,2019-09-09 06:42:15,168042,81668412,168042,486,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10083985/SRR10083985.1,SRX6817037,M-1TA-3,OTHER,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP220981,PRJNA564462,,564462,SRS5360699,SAMN12714310,simple,1326787,fermentation metagenome,M-1TA-3,,,,,,,no,,,,,SOUTH CHINA AGRICULTURAL UNIVERSITY,SRA958263,,public,BEA36D8302281544F7DC6659EF09DDE8,B8D01C62BF1F0C56ED83ABA240BA25FB
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9098975,2019-05-21 07:41:13,2019-05-21 07:33:58,80435,48135380,80435,598,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR9098975/SRR9098975.1,SRX5873999,patient 5 healthy teeth,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP199039,PRJNA542627,,542627,SRS4796957,SAMN11634413,simple,447426,human oral metagenome,Dental plaque healthy teeth,,,,,,,no,,,,,FISABIO,SRA888896,,public,51B0E1011C38B415ED408AFD5A0A2E3D,66538C6EB8D29BB41B301FAD5CBA9959
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9607122,2019-07-31 01:12:40,2019-06-27 23:52:34,56710,28468420,56710,502,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9607122/SRR9607122.1,SRX6370905,GU000585O,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP212190,PRJNA545251,,545251,SRS5032198,SAMN12146905,simple,646099,human metagenome,GU000585O,,,,,,,no,,,,,J. CRAIG VENTER INSTITUTE,SRA913982,,public,2FC7199626CD968B36EC3CD122C46029,30485150776FBC19B21A31D9B31E758A
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR7015960,2018-04-17 17:10:13,2018-04-17 17:08:33,35387,17759044,35387,501,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-13/SRR7015960/SRR7015960.1,SRX3948221,TB31,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP140687,PRJNA450618,,450618,SRS3178560,SAMN08942935,simple,412757,beach sand metagenome,TB31,,,,,,,no,,,,,GEORGIA INSTITUTE OF TECHNOLOGY,SRA691920,,public,5962760DDE5469B84BAB74BD511C32DF,1B9BC475EF6933A258E680CA169A28CB
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10120525,2019-09-15 02:32:13,2019-09-15 02:30:17,217969,131217338,217969,602,63,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR10120525/SRR10120525.1,SRX6850032,LCA-JS,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP221651,PRJNA565518,,565518,SRS5388504,SAMN12661646,simple,95512,Anastrepha obliqua,LCA-JS,,,,,,,no,,,,,UNIVALLE,SRA962313,,public,40307EAB03A13F019C8144EF68A9A712,E3E4D82DC0758B469944363A7C17A514
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9879363,2019-08-01 09:51:13,2019-08-01 09:48:54,91543,45875285,91543,501,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9879363/SRR9879363.1,SRX6631938,26S_TKA-TKE_C,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP217033,PRJNA557827,,557827,SRS5194165,SAMN12419298,simple,256318,metagenome,26S_TKA-TKE_C,,,,,,,no,,,,,UNIVERSITA DEGLI STUDI DI TORINO,SRA930338,,public,3DEB60000470A1EA2D35891D54A56645,AB70C2794A50E6C7791A79F6AB507D51
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9955160,2020-01-01 01:33:56,2019-08-12 20:09:10,300012,90603624,300012,302,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9955160/SRR9955160.1,SRX6703542,T_T0,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP218150,PRJNA558558,,558558,SRS5258390,SAMN12495616,simple,1647806,lake water metagenome,Kennedy lake microbial community,,,,,,,no,,,,,THE UNIVERSITY OF ARIZONA,SRA938750,,public,218CF6D0DF288897C57C4FAFBDDBF4DA,18FA2014C83B4922A30EDF28848453ED
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10120516,2019-09-15 02:32:13,2019-09-15 02:30:02,189231,113917062,189231,602,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10120516/SRR10120516.1,SRX6850041,LM-JS,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP221651,PRJNA565518,,565518,SRS5388513,SAMN12661641,simple,95512,Anastrepha obliqua,LM-JS,,,,,,,no,,,,,UNIVALLE,SRA962313,,public,BE7A6250EFB20A9A73FCD7EEC2EE3C52,79A92A48C88E080B062CE1F7CF3FA38B
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10140530,2019-09-19 00:36:36,2019-09-18 19:30:21,6021318,1818438036,6021318,302,671,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR10140530/SRR10140530.1,SRX6868467,CZZGX,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP222381,PRJNA539027,,539027,SRS5405861,SAMN11532753,simple,1260732,coal metagenome,Gp0389263,,,,,,,no,,,,,JGI,SRA964639,,public,BEDD1E8CFF69137014AD4A88EF0E9B68,2DAFCD52673264A3F08230201B2B8A38
Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
